URL,Content
https://investinginai.substack.com/p/introducing-graphlan-ai-powered-usage,"Happy Sunday and welcome to Investing In AI! I’m Rob May, CEO at Brandguard. I also run the AI Innovators Community, and AI Innovators Podcast. Today’s post is different from my usual fare. Today I want to focus not on an industry trend or idea about AI but a practical application by a company I helped co-found (I use that term loosely - it’s about a 1-2 hour commitment a week for me as others have done almost all the work).
About a year and a half ago, I was talking with some friends about the problems of LinkedIn. It really should be an open API so that people could build whatever applications they want on top of it, and users could take their network to any application they use. Your network should be more like a utility, and some company should manage that utility for all apps that want to use it, to control the rules of interaction and keep it up and running at scale for everyone. The problem that keeps coming up is - how do you get started when you don’t have the network?
We found a use case in founders and early investors. So I want to introduce Graphlan, which is debuting this week with it’s alpha launch. Here is what makes Graphlan unique:
It ingests your contacts via LinkedIn, and/or Gmail, and provides an AI based search that works much better than other things you can find on the market. It does well for use cases like “who do I know in New York that has AI experience and has worked in the Fintech industry?”
It allows you to add custom metrics to user profiles that only you see, and can search on. I can create a metric like “entrepreneurial” and score users myself, then add that term to a search to make it even more effective and build better data sets for the AI.
It is super easy to create and share lists of contacts, to create joint lists, and to manage those contact lists. This is useful for planning events, running a founder led sales process in an early stage company, or finding co-investors for an angel around. It’s my favorite feature and I’ve been using it personally for weeks now.
And finally and most importantly, the model is to allow an open API where anyone can build on Graphlan provided they follow the rules and don’t spam. We believe users should be able to bring their network to any application, as long as that application doesn’t abuse access to the network. Instead of getting the crappy LinkedIn experience you get with one sales navigator or recruiting tool built on top of the network, there can be dozens built on Graphlan, allowing different user experiences, vertical market targets, and more. This competition should make the whole ecosystem of your business network better. While the API has not launched yet, you can request early access if you tell us about your app.
Graphlan is the best tool I’ve used in years and has already become a staple of many network related workflows for me. The data it’s collecting should power some interesting new features in the AI related business network space.
The company is raising a pre-seed round, and hiring! So if either is of interest to you, please reach out. But most importantly, I hope you will go try out the tool and let me know what you think.
Thanks for reading."
https://investinginai.substack.com/p/things-ai-cannot-scale,"Happy Sunday and welcome to Investing in AI! I’m Rob May, CEO at BrandGuard. I also co-founded the AI Innovators Community in Boston and New York. Check it out if you want to join. We just did a great startup showcase event in Boston last week, and have a full slate of events in 2024.
We are entering what feels like a golden age of AI automation, and as a result I see early stage startups trying to automate pretty much everything. One of the most time consuming things we do, as humans, is communicate with each other. Some of the startups I’ve seen are trying to automate various workflows often pitch communications automation.
For some types of communication that’s fine. Customer support is really transactional. I just want to get my problem solved and be done, so AI is well suited to this. But I’m less convinced of some of the other use cases I see, like automating the communication aspects of financial advisors, hiring processes, or managing people.
Some processes are not meant to scale. In particular, a lot of person-to-person actions are required to build trust and smooth over the bumps that naturally occur in human relationships. Can AI automate these away?
Imagine you have a good friend, but one who can be a little… demanding on your time. What if you could deploy a bot that sounded like you, but would text the friend automatically? That would be all well and good until you ran into them on the street and they commented on the conversation and you had no idea what they were talking about. Or, you might ask them a question to be polite to which they answer “we discussed that over text last week.”
Now imagine we all use bots to maintain our relationships. My bot talks to your bot. We never really know if it’s us or the bot talking. But - are we really maintaining a relationship when we do that?
I think it’s important to understand the limits of AI to invest in it properly, but it seems like most people are just assuming AI will automate away pretty much everything. I don’t think that’s true. Processes that are more relational and less transactional are going to be more difficult to offload to AI - now matter how good it gets. In these cases, AI is a better assistant than automator. We should focus on that distinction as we build and invest.
Thanks for reading."
https://investinginai.substack.com/p/how-the-fundamental-limits-of-intelligence,"Happy Sunday and welcome to Investing in AI. I’m Rob May, CEO at BrandGuard. I also run the AI Innovators Community in Boston and New York, and we have a startup showcase coming up November 30th in Boston. There will be speed dating between big companies and AI startups, and tables for startups to demo. If you are a tech executive wanting to meet startups, or a startup wanting to present, or just an AI practitioner who wants to attend, sign-up here.
This week I want to talk about a topic that I don’t hear many people discussing. The question I want to ask is - are there fundamental limits to intelligence? And if there are, what does that mean for investing in AI companies?
This is important because there is a lot of talk about superintelligences and what they will mean. Is it a race between the big tech companies to be first? Is it a race between governments and countries to win at designing the first superintelligence? But a bigger question is - why do we think this is even possible?
Humans tend to extrapolate linearly in almost every field of knowledge. That is our intuitive sense about how the world works and how systems scale. Thus our baseline assumption is that as compute gets more powerful and data sets grow, so will our abilities to build smarter and smarter machines.
On top of that, all the data so far shows that larger foundation models perform better as they get bigger. They show emergent skills. A model that doubles in size performs more than 2x better than the smaller model. This is a reason to believe a superintelligence is possible.
But.
Building a superintelligence machine will ultimately hit the limits of physics in some areas. Circuits can only get so small before you are down to just a few copper atoms in a wire that carries the current through the circuit. Transmission and computation can only happen so fast as they bump up against the speed of light and other limits of physical materials. (Ignoring quantum computing for now).
To take a side detour as an analogy, look at what Bryan Johnson at Blueprint is doing. He is trying to optimize his health using all the latest research to halt and reverse aging. But what is most interesting to me is that, it seems he is starting to hit limits where he has to make tradeoffs. The way bodies are designed, optimizing for endurance running and optimizing for powerlifting are in conflict. I don’t think it’s possible to be world class at both, even if you could genetically engineer a human to attempt to do so. Johnson is working through this with the tradeoffs he must now make by figuring out what he wants to optimize for. Doing everything possible to minimize your chances of avoiding one type of disease might open you up to increased risk of others.
So the question I want to ask is - if there is no way to make a human body perfectly healthy across every dimension, because some optimizations conflict with other optimizations - will the same be true of building an intelligent machine?
We know there are biological limitations to human intelligence. Are there theoretical limits to generalized artificial intelligence as well? Ancedotally, it seems to me that the more tasks Amazon Alexa does, the worse it performs on any given task. Is this the future of intelligent machines in general?
These limits show up in most places in the world, not just biology. For example, in corporations, there are economies of scale but also diseconomies of scale that stem from complexity, beyond a certain size.
Intelligence is composed of many different components. Can we really build a machine that is the best at all of them?
To sum it all up, I believe there is a possibility threshold of intelligence beyond which you must optimize for some components of intelligence (or maybe for specific types of knowledge) because you can no longer optimize for generalized overall intelligence and push all the major dimensions of it forward.
What will this mean for investing?
It means if this begins to happen, investors, entrepreneurs, and executives, will need to understand the tradeoff boundaries. In other words, where is it best to make tradeoffs, to what end, and how? How do the fundamental limits that drive these tradeoffs map to use cases, technologies, data, and other aspects of the intelligence supply chain?
If this is true, it means building a superintelligence may not be a winner-take-all game.
I don’t know if this will happen. But I wanted to bring it up because it’s something I have discussed with friends but, haven’t really heard much of a public discussion about. They say chance favors the prepared mind so I believe giving some thought to issues like this before they arise might make us more prepared as investors if they do.
If you have opinions or ideas on this, I’d love to hear them, as always. Thanks for reading."
https://investinginai.substack.com/p/ai-not-blockchain-is-the-real-path,"Happy Sunday and welcome to Investing in AI. I’m Rob May, CEO at Brandguard. I also run the AI Innovator’s Podcast, so go listen if you are into that.
Today I want to talk about blockchain. I had coffee with a crypto fund manager a few weeks ago who mentioned that, for all the money that’s gone into it, there is still no killer blockchain app. I know him because I spent a lot of time in blockchain in the past. I first bought bitcoin in 2014, and I tried to launch a token in 2017 before getting yelled at by the SEC and deciding not to do it.
My take on blockchain is that the reigning story about why we need a blockchain is flawed. The idea that decentralization is/would be a good thing is pretty pervasive in tech. I don’t know for sure but I believe it comes from how we were raised as Americans to believe so strongly in individual liberty, and America’s disproportionate influence on the tech industry in general. I’m not sure if decentralization really is always a good thing but, for purposes of this post let’s assume it is.
The question to ask then is, why aren’t things more decentralized? Why did centralization arise? The crypto industry’s answer is that it was about trust. As commerce expanded beyond your local geography, you needed large institutions you could trust. And thus, if you can have trust without centralization, we can solve the decentralization problem.
I’m going to make a different assertion. I think centralization was about scaling intelligence. As the world became industrialized, there were economic benefits to scale that ultimately tied back to scaling intelligence. The form of modern corporations enabled knowledge sharing and learning on a scale not possible before, and allowed a limited number of people with expertise in a subject to have a huge impact with what they knew. If intelligence and expertise on most subjects were widely available, I don’t believe we would have seen the economic centralization that ultimately emerged.
Now I realize many of you will dispute the above statement, and that’s fine. But assume for a minute I’m right. It leads to an interesting insight. It means that as intelligence moves from humans to computers because of AI, and thus becomes more scalable, it could lead to decentralization of many areas.
How? If I can have, for example, my own autonomous financial agent that runs locally on my phone that happens to be as smart as all the JP Morgan finance wizards together - well, it can be easily personalized to my needs and I can be in full control of it.
I believe that the mass personalization that AI can bring is going to lay the real groundwork for the decentralized economy that the crypto industry is seeking.
Where will this come from? To me, that auto-GPT movement is the most interesting thing happening in AI right now. Building individual agents that can swallow global knowledge at scale but learn locally from individual interactions has tremendous potential. It’s early, and there are many problems to solve for these agents to materialize. But when they do, it could be very disruptive to existing centralized economic models.
Thanks for reading."
https://investinginai.substack.com/p/how-to-pivot-an-ai-company,"Happy Sunday and welcome to Investing in AI! I’m Rob May, CEO at BrandGuard, and host of the AI Innovator’s Podcast. I’m also a very active angel investor in the AI space, and today I want to discuss some of the things I’ve seen work in the past for pivoting AI companies.
I made my first AI startup investment in June of 2015. It’s been over 100 investments later and I’ve been quite lucky that when those early AI companies failed, they teams and/or tech usually got picked up by someone who needed AI talent. A few have turned into nice outcomes. But now that AI is more pervasive, it won’t be so easy to land a failing company somewhere. You may have to pivot. In my experience, this is something many entrepreneurs do poorly, so I want to provide a list of questions to ask yourself if you are going through it that may help you find the right new direction.
If your direct model isn’t working, is there a channel model that works? It’s very common for AI companies to struggle to sell direct, but it’s the way most SaaS companies were built so most of the sales and marketing folks in tech these days are most familiar with a direct model. But I’ve invested in a few AI companies that struggled to sell direct but partnered with various types of solution providers as a channel partners and had good success.
What value does your data have? The most practical way to pivot is to find a good use case for the existing data. Consider whether you can combine it with other forms of data for some uncommon or non-obvious predictive value.
How valuable is your customer as a data generator? Some data sets related to certain types of people or professions are difficult to collect. If you built a good user base or deep customer relationships in a group like that, and they have some trust, consider what data they may have, or be able to generate, that you could get that others couldn’t
Is there a data equivalent of lead gen for your business? In the early days of the web, people made a lot of money building simple lead generation businesses. For example, build a mortgage calculator, and sell the user leads to a mortgage company. Building apps or games to collect data sets is a similar opportunity.
Can you be a plugin to some other app? VCs don’t generally back lightweight apps that could be features of other larger platforms, so you may have been initially discouraged from this. But that can actually be a great place to start if you can build off that in new directions some day.
In general, my advice is to pivot into your market learnings, not into what you’ve built. There is a temptation to always play into the sunk cost fallacy and say “we have this tool, who can we sell it to?” That works sometimes, but startups are really learning machines and there is a chance you’ve learned a lot. Do the harder pivot into what you’ve learned.
In fact, “pivotability” is something I consider in my angel investments. I go into it thinking the company is probably wrong about many things, and I try to make a guess for how easy it will be to pivot into other areas. Is the tech unique? Is the customer profile valuable and underserved? Is the team fast and flexible? If so, there is a good chance I’ll do the deal even if I’m not crazy about the initial idea.
Investing around pivotability has been wildly successful, and lead to some of my best investments. So don’t be afraid of the pivot. Many of the best companies have one in their past.
Thanks for reading."
https://investinginai.substack.com/p/jagged-frontier-the-best-new-idea,"Happy Sunday and welcome to Investing in AI! I’m Rob May, CEO at BrandGuard, host of the AI Innovators Podcast, and active AI angel investor. I don’t charge anything for this email and, if you like it, you can help support future writing by sending me an intro to Nike - it’s the one large company we haven’t been able to connect with at BrandGuard that we think would be awesome.
This week I want to write about the Jagged Frontier. Every once in a while an idea comes around and really makes you think about AI in a new way, and the Jagged Frontier fits that description perfectly. The paper that coined the term has a bunch of good stuff in it. It highlights the fact that yes, AI will have a huge impact on the way we work. I encourage you to go read the whole article about the paper.
Here is the key section that I believe is so powerful (bold is mine, not original):
AI is weird. No one actually knows the full range of capabilities of the most advanced Large Language Models, like GPT-4. No one really knows the best ways to use them, or the conditions under which they fail. There is no instruction manual. On some tasks AI is immensely powerful, and on others it fails completely or subtly. And, unless you use AI a lot, you won’t know which is which.
The result is what we call the “Jagged Frontier” of AI. Imagine a fortress wall, with some towers and battlements jutting out into the countryside, while others fold back towards the center of the castle. That wall is the capability of AI, and the further from the center, the harder the task. Everything inside the wall can be done by the AI, everything outside is hard for the AI to do. The problem is that the wall is invisible, so some tasks that might logically seem to be the same distance away from the center, and therefore equally difficult – say, writing a sonnet and an exactly 50 word poem – are actually on different sides of the wall.
The implication here is powerful. It means that the best way to understand the capabilities of AI are to explore the jagged frontier. There isn’t an analytical way to understand it, so you have to use an experimental way. Some companies, many companies in fact, aren’t built that way. Companies want to analyze things and make decisions about the path to pursue, but, according to this new research paper, that won’t work with AI. You have to try things, experiment, and explore.
So if you don’t have an AI beta program going somewhere in your company, you are falling behind, and unlikely to understand where the jagged frontier lies.
Thanks for reading."
https://investinginai.substack.com/p/hurry-up-and-wait-the-challenge-of,"Happy Sunday and welcome to Investing in AI! I’m Rob May, CEO at Brandguard. We teach machines to understand brands and branding and our product ties in a bit to today’s topic. I also run the AI Innovators Community in Boston and NYC, but hopefully it will come soon to your city too. And check out our podcast. We are always looking for new guests.
This week I want to talk about one reason AI adoption is slow. It’s the “hurry up and wait” challenge of AI workflows.
You may wonder why, with all the breakthroughs in AI - the cutting edge research papers, the LLMs, the cool new tech - why does it still seem like most of our lives are still not permeated by AI tools?
From where I sit as an AI entrepreneur and investor, the problem is that the advancements only affect one or two parts of most workflows. If it takes 7 steps to get a task done, and 2 of those steps are now rapidly better because of AI, all that may have done is create a bottleneck on the other side of the workflow. It becomes a “hurry up and wait” situation where you accelerate part of a workflow but then, just sit waiting on the rest of it.
This insight is actually what led us to the invention of Brandguard. If you’ve followed along with the whole story, we started off building a generative AI ad platform, but we ran into the issue of “hurry up and wait.” In many large companies, there are layers of approval and sign off, sometimes even legal gets involved, and so, if you use generative AI to speed up content creation, that content still just sits there for 3 days waiting on approval. That doesn’t really help you respond faster to market trends, news, or customer feedback.
On top of that, CMO after CMO told us that even thought it was cool we could create 5,000 flavors of an ad to make them hypertargeted and better performing, they didn’t have time to review 5,000 ads, and they wouldn’t send them out without a review.
That led us to realize that generative AI could only be adopted at scale we could teach machines to be the reviewers as well as the creators. And while some creation platforms are building in similar functionality, it just makes more sense to have a centralized and independent review process, so we dropped the generation functionality in favor of a focus on machine approvals for all customer facing content. When machines do the approval, the whole workflow can now move at AI speed.
As an entrepreneur, how do you play this space to avoid the “hurry up and wait” problem? You really have 3 options:
Wait on the rest of the market to provide solutions that can be matched together to accelerate the full workflow and all the steps. This is difficult because it makes the timing out of your control. But, if you focus on one of the final enabling steps when the rest of the market pieces are there, it could be a rocketship.
Do the full stack yourself. This gets around the hurry up and wait problem but, requires you to raise more capital and compete early across multiple product categories. It’s a great move if you can pull it off but, you also risk getting picked apart over the long term by best of breed point solutions.
Focus on the slowest step in a workflow. If a workflow has 7 steps and you can make the slowest step much faster with AI, there’s value there and you speed up the workflow even if the step after you in the workflow is still human-based.
Over the next decade, AI is going to transform most all workflows. That’s obvious. But investing in AI requires some insights into how those transformations will happen. How will the world move from the way something is done today, to the way it will be done in a decade? There will be lots of great product ideas that die along that path, because of the hurry up and wait problem. So be thoughtful about what you build and invest in, and try to minimize your chances of getting stuck in that hurry up and wait dilemma.
Thanks for reading."
https://investinginai.substack.com/p/beyond-pmf-ai-and-tech-as-a-fashion,"Happy Sunday and welcome to Investing in AI! I’m Rob May CEO at BrandGuard (yes we are rebranding the company to the main product name). I also produce the AI Innovator’s Podcast (reach out if you have a good guest suggestion), and am an active AI angel investor.
A few links this week… my friend Doug Levin has an AI Summer Reading post. My colleague Eric Koziol writes about whether or not AI can know our desires. And Erik Duhaime from Centaur Labs joined me on the podcast to discuss data labeling and AI.
Thanks for reading Investing In AI! Subscribe for free to receive new posts and support my work.
Subscribe
The problem I’ve always had with how we discuss product-market fit (PMF) is that we treat it like an opening in a jigsaw puzzle. If you just find the right piece that fits, it’s all good, and your job as an entrepreneur is to figure out what the market wants. This has not really been my experience as an entrepreneur or an investor.
I see the situation more like the fashion industry. There is a scene in the movie “The Devil Wears Prada” where Meryl Streep, playing a high powered fashion designer, is trying to choose between two belts that her assistant says look so different. Anne Hathaway, who plays an admin that is new to fashion, laughs because, as she says “they look the same.” Streep then gives a lecture on fashion, the gist of which is - you think you wear that lumpy blue sweater to show you don’t care, but in fact that sweater was chosen for you by the very people in this room. The point is that our choices are often influenced in ways we don’t understand, even when we believe they aren’t.
The scene is just 2 minutes but worth watching.
I bring up this issue because I think as tech has become more mainstream, it behaves more and more like the fashion industry. For example, I’m an Android user, and have been for a long time. I’m regularly showing off cool phone features to iphone users that they don’t have (Android has had almost every major innovative feature first), who usually aren’t aware that an Android can do whatever cool thing it is I’m showing. We discuss the feature for a bit and then they lament, “yeah that’s cool but I’m so hooked on Apple because of the design.” Choosing form over function - isn’t that the definition of the fashion industry?
I see this everywhere in tech, but I don’t think we tech people like to think of ourselves as this way. We are engineers and MBAs and thoughtful critical thinkers. We are independent minded and don’t make decisions based on what’s popular or seemingly cool in the moment. Except that, watching the tech industry over the past 20 years I’ve seen it, I think we do. Tech is a fashion industry.
The reason it’s important to understand this is because it affects how you approach company building. Finding PMF isn’t just about a static market with a hole that you can plug into if you build the right thing. It’s actually about a dance between companies and markets and users. You have to influence the market as much as you have to read the market, especially if the market is nascent. Early markets can evolve in many different directions and I don’t believe one is foreordained. The early companies influence how they evolve, and if you had different companies the market could have evolved very differently.
This is an important issue for AI companies because they are creating so many new use cases in so many new markets. If you are working on things like the agent or auto-gpt spaces, we don’t have established markets for those. Finding PMF will be partially about creating PMF.
In the fashion industry, you can’t make something that is really ugly and stupid into something popular. But from all the possible things that could be popular, you can influence what gets to the top. (Research has shown this with song popularity). I believe tech is the same way.
This isn’t to say you can build anything you want and force the market to take it. You can’t. But I’m pointing out that too many companies are trying to build for the market as if it’s a static thing with a hole for a new product opportunity, and that it’s just about talking to customers and finding the right thing rather than influencing how the market will play out. You can, and should, try to influence how the market develops, and few early stage companies make the effort to do so. Those opportunities will be plentiful in new areas of AI products.
Thanks for reading.
Thanks for reading Investing In AI! Subscribe for free to receive new posts and support my work.
Subscribe"
https://investinginai.substack.com/p/the-biggest-mistake-ai-investors,"Happy Sunday and welcome to Investing in AI! I’m Rob May, CEO at Nova. We make BrandGuard which is an ensemble of AI models that help with brand protection and governance in an AI world. I also run the AI Innovator’s Podcast. Let me know if you have a good suggested guest.
I know many of you like to see it when people take on my ideas publicly so I have two things for you this week. My 5 Contrarian AI Theses post generated a lot of comments, and two people were brave enough to challenge some of them publicly. Parasvil Patel from Radical Ventures came on my podcast to discuss his views on those points. And then Eric Koziol wrote a great piece analyzing and disagreeing with some of my points. Go check them both out.
This week I want to talk about what I believe is one of the biggest challenges when investing in AI. To understand this challenge, I need to make an important point first. That point is - knowledge and intelligence, and particularly the way they intertwine, is discontinuous. This point is evident in working on data science problems.
For example, sometimes in data science and AI you are trying to solve a particular problem and you start with one technical approach. That approach, through more data and slight tweaks, gets you closer and closer to your goal, but then you hit a wall. Maybe you need a model that is 94% accurate and you start at 60%, slowly climb through 70%, 80%, and around 86% you stall out. The model just doesn’t get better with more data. The approach may be at it’s limit. To make progress beyond the level of 86%, you have to start over with a new approach using a new data science technique.
There are two types of common discontinuities in AI. One is when performance jumps much more than expected - e.g. you double the amount of data you have but triple the performance of the output from that. The other is when you max out on one technique and need an entirely new approach to keep making progress.
The difficult thing about investing against these discontinuities is that we, as early stage investors, aren’t used to them. They don’t exist in most other realms of investment. If a company is building computer chips and is the leader at the 28nm processing node, they probably have the technical prowess, customer visibility, and capital to also be the leader at the 22nm node as technology nodes shrink. If a company is building B2B SaaS, say a CRM, the story is similar. Anyone who comes along as a challenger has to replicate may of the old features, and the scale of customer acquisition channels, that the original company has. So, assuming the original company will maintain it’s leadership is a solid bet.
Disrupting incumbents it’s hard because historically, it has required something to change in the environment to make the incumbent vulnerable. That could be a major technology change, a regulatory environment change, or a change in consumer behavior. Now, in an AI world, these tech discontinuities mean you can’t make the bets you made previously.
If you are in AI, think back to CNNs, LSTMs, and GANs and how revolutionary they all were? Today those technologies barely matter and everything is Transformer architectures. But even things built on transformers aren’t the end-all-be-all. AI still lacks something. Humans are still way better at most things, and we do it with less training data.
That tells me another jump is coming - a tech discontinuity. Something new will take us from LLMs to more logic and reasoning. I expect a new tech architecture breakthrough in AI.
If/when that happens, what does it mean to companies on the LLM path? Will the same companies be dominant in this new wave, or, will the new technology be sufficiently different to just rapidly destroy the value of all the old tech? Will companies building LLM-related infrastructure be able to adapt to it to the new thing, whatever that new thing is?
If AI were like other technologies, I would expect LLMs to have a 15 year life cycle of leadership. But AI is different. LLMs may be gone in 3-5 years. What does that mean for investing in companies in and around the LLM space?
I think to invest in the space, you have to look for companies that have one of 3 things.
Stable customer relationships that will give them time to switch out the underlying technology as it advances. Customers should see the company as a sherpa, guiding them through an AI journey, and not making decisions purely on technical prowess.
Creative and flexible teams will be really important. In a world where the tech could change with one new published paper or code release, teams can’t fall in love with one way of doing things.
Applications that use many different types of AI and machine learning solutions, so that the company is well versed in solving a plethora of problems and not tied to any one solution that could go away overnight.
The broader point here is - in the world of foundation models, market leadership that is based on technical leadership could be fragile. Be careful investing against that. It makes me wonder if OpenAI should be a short. The company that leads now may have too much stake in the status quo to see the next thing. Time will tell.
Thanks for reading."
https://investinginai.substack.com/p/ai-cannot-solve-qwerty-problems,"Happy Sunday and welcome to Investing in AI. I’m Rob May, CEO at Nova. We teach machines to understand brands, and make BrandGuard, which is a brand safety tool for AI (I don’t charge for this newsletter so, if you want to help me out, please send me a Fortune 1000 customer for BrandGuard). I also run the AI Innovator’s Community, a group in Boston and New York that cuts across all other affiliations and brings people together just focused on AI topics. We are launching groups in other cities soon, so stay tuned. And we have a great podcast if you are interested in that. In our last episode, Parasvil Patel from Radical Ventures gave his views on my “5 Contrarian AI Theses” post. Check it out.
Today I want to talk about QWERTY problems. I’m talking about the history of the keyboard most of us use. History says that QWERTY is a keyboard layout that is one of the slowest possible ways to type, and that it was designed this way because typing too fast on older typewriters could cause the letters to jam if two were typed two closely together. (Those of you over 40 may remember this problem). Regardless of whether or not that fact is true, it’s definitely slower than a DVORAK keyboard on which all the world typing speed records have been set. Why haven’t we all moved over?
Adoption is a tricky thing, particularly when it comes to standards. There is a book that isn’t that popular but worth a read called Network Power that discusses how standards get set, and what they mean in terms of “power” dynamics. From an idealistic perspective you don’t have to necessarily adopt a standard. You can do your own thing. But the form of power that standards create usually makes non-adoption impractical. This network power is part of the reason adoption of new things doesn’t happen. The value of the network is just more valuable than the better way of doing the thing.
What does that mean for AI tools? Many of them require new ways of working. They require new value chain steps like data labeling, new mindsets like thinking of outputs probabilistically, new quality and control workflows to deal with the scale at which AI can make things happen, and more. The more entrenched and universal the standard, the harder it is to change.
From an investing perspective, this creates an interesting dilemma. On the one hand, you want to evaluate a startup’s path to adoption and you prefer that it be an easy one. But on the other, if long term profitability tends to come from business model defensibility, well, there are business models people don’t attempt because of this QWERTY problem. Taking them on, and trying the very difficult path of changing a standard, could lead to bigger better outcomes for those companies.
When I consider investing in AI startups that have the QWERTY problem, here are the questions I ask myself.
Is the established path dominant enough that it will discourage most entrepreneurs? If so, I like that. Less competition, although admittedly a lower chance of success.
How strong is the value prop of the new way of doing things? This has to be looked at through an individual adoption lens, not a TAM lens. I could easily find some stats on how much more productive a DVORAK keyboard makes people, and how much keyboard typing happens around the world in a year and it’s probably a TAM worth hundreds of billions in productivity. But that’s really a meaningless number.
How much have people tried to change the standard? There are some areas, like payments, where people try frequently to change things. I prefer areas no one has looked at for a while because very often, the way to change it hasn’t been obvious simply because it’s been 15 years since someone has thought to seriously try.
And finally, can the team pivot around a bit? To take on these types of challenges, you need very flexible thinking. I want to see a team that will find a creative adoption path - preferably one that isn’t obvious from a simple market analysis but one you only find from living in the market for a while.
I bring up this topic because AI is moving VERY FAST. And as often happens in these speedy markets, thorough analysis goes by the wayside. Stop and ask yourself about adoption paths, and how AI might take on standards based businesses, when you are looking at those opportunities.
Thanks for reading.
Rob"
